LOCATION,LOCATION NAME,COMPANY,PROJECT_ID,NAME,DESCRIPTION,ACTIVITY_SEQ,PLAN_START,PLAN_FINISH,PROGRAM_ID,ACTIVITY_NO,DESCRIPTION,PROJECT_ACTIVITY,,Project (NS),Activity (NS),Activity Desc(NS)
CONE,"Conetoe II Solar, LLC",75553,CONE25P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022337,1/1/2025,3/31/2026,OM,10,General,CONE25P001.100.10,2025 load addition,CONEOM,OM601,OM - Panels OM: Preventative Mntce
CONE,"Conetoe II Solar, LLC",75553,CONE25P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022204,1/1/2025,3/31/2026,OM,10,General,CONE25P002.100.10,2025 load addition,CONEOM,OM603,OM - Panels OM: Minor Corrective
CONE,"Conetoe II Solar, LLC",75553,CONE25P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022137,1/1/2025,3/31/2026,OM,10,General,CONE25P003.100.10,2025 load addition,CONEOM,OM604,OM - Panels OM: Major Corrective
CONE,"Conetoe II Solar, LLC",75553,CONE25P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022271,1/1/2025,3/31/2026,OM,10,General,CONE25P004.100.10,2025 load addition,CONEOM,OM602,OM - Panels OM: Panel Cleaning
HERT,"SolNCPower10, LLC",75554,HERT25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021176,1/1/2025,3/31/2026,OM,10,General,HERT25B001.100.10,2025 load addition,HERTOM,OM502,OM - BoP: Elec BoP: Corrective
HERT,"SolNCPower10, LLC",75554,HERT25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021265,1/1/2025,3/31/2026,OM,10,General,HERT25B002.100.10,2025 load addition,HERTOM,OM501,OM - BoP: Elec BoP: Preventative
HERT,"SolNCPower10, LLC",75554,HERT25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021358,1/1/2025,3/31/2026,OM,10,General,HERT25B003.100.10,2025 load addition,HERTOM,OM503,OM - BoP: Met Mast/Met Station BoP
HERT,"SolNCPower10, LLC",75554,HERT25B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021430,1/1/2025,3/31/2026,OM,10,General,HERT25B004.100.10,2025 load addition,HERTOM,OM504,OM - BoP: Vegetation Management 
HERT,"SolNCPower10, LLC",75554,HERT25B005,BoP: Civil BoP,BoP: Civil BoP,100021085,1/1/2025,3/31/2026,OM,10,General,HERT25B005.100.10,2025 load addition,HERTOM,OM505,OM - BoP: Civil BoP
HERT,"SolNCPower10, LLC",75554,HERT25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021809,1/1/2025,3/31/2026,OM,10,General,HERT25G002.100.10,2025 load addition,HERTOM,OM202,OM - Preventative Mntce: Site Non-Tech
HERT,"SolNCPower10, LLC",75554,HERT25G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021744,1/1/2025,3/31/2026,OM,10,General,HERT25G005.100.10,2025 load addition,HERTOM,OM203,OM - Solar OM: Minor Corrective
HERT,"SolNCPower10, LLC",75554,HERT25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021884,1/1/2025,3/31/2026,OM,10,General,HERT25G006.100.10,2025 load addition,HERTOM,OM201,OM - Preventative Mntce: Site 
HERT,"SolNCPower10, LLC",75554,HERT25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022451,1/1/2025,3/31/2026,OM,10,General,HERT25G007.100.10,2025 load addition,HERTOM,OM710,OM - Ops Support: Site Specific
HERT,"SolNCPower10, LLC",75554,HERT25G008,Issuance Fee,Issuance Fee,100022555,1/1/2025,3/31/2026,OM,10,General,HERT25G008.100.10,2025 load addition,HERTOM,OM706,OM - Issuance Fee
HERT,"SolNCPower10, LLC",75554,HERT25G009,Community Benefit,Community Benefit,100022655,1/1/2025,3/31/2026,OM,10,General,HERT25G009.100.10,2025 load addition,HERTOM,OM701,OM - Community Benefit
HERT,"SolNCPower10, LLC",75554,HERT25G011,Environmental Compliance,Environmental Compliance,100022743,1/1/2025,3/31/2026,OM,10,General,HERT25G011.100.10,2025 load addition,HERTOM,OM702,OM - Environmental Compliance
HERT,"SolNCPower10, LLC",75554,HERT25G012,Facilities,Facilities,100022832,1/1/2025,3/31/2026,OM,10,General,HERT25G012.100.10,2025 load addition,HERTOM,OM703,OM - Facilities
HERT,"SolNCPower10, LLC",75554,HERT25G013,IT,Information Technology,100023014,1/1/2025,3/31/2026,OM,10,General,HERT25G013.100.10,2025 load addition,HERTOM,OM704,OM - Information Technology
HERT,"SolNCPower10, LLC",75554,HERT25G014,Light & Heat,Light & Heat,100023105,1/1/2025,3/31/2026,OM,10,General,HERT25G014.100.10,2025 load addition,HERTOM,OM708,OM - Light & Heat
HERT,"SolNCPower10, LLC",75554,HERT25G015,Interconnection Fees,Interconnection Fees,100022928,1/1/2025,3/31/2026,OM,10,General,HERT25G015.100.10,2025 load addition,HERTOM,OM705,OM - Interconnection Fees
HERT,"SolNCPower10, LLC",75554,HERT25G016,Waste Management,Waste Management,100023413,1/1/2025,3/31/2026,OM,10,General,HERT25G016.100.10,2025 load addition,HERTOM,OM712,OM - Waste Management
HERT,"SolNCPower10, LLC",75554,HERT25G017,Site Security,Site Security,100023237,1/1/2025,3/31/2026,OM,10,General,HERT25G017.100.10,2025 load addition,HERTOM,OM711,OM - Site Security
HERT,"SolNCPower10, LLC",75554,HERT25G018,IT: Telecoms,IT: Telecoms,100023323,1/1/2025,3/31/2026,OM,10,General,HERT25G018.100.10,2025 load addition,HERTOM,OM707,OM - IT: Telecoms
HERT,"SolNCPower10, LLC",75554,HERT25I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022092,1/1/2025,3/31/2026,OM,10,General,HERT25I001.100.10,2025 load addition,HERTOM,OM301,OM - Inverter OM: Preventative Mntce
HERT,"SolNCPower10, LLC",75554,HERT25I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022028,1/1/2025,3/31/2026,OM,10,General,HERT25I002.100.10,2025 load addition,HERTOM,OM302,OM - Inverter OM: Minor Corrective
HERT,"SolNCPower10, LLC",75554,HERT25I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021961,1/1/2025,3/31/2026,OM,10,General,HERT25I003.100.10,2025 load addition,HERTOM,OM303,OM - Inverter OM: Major Corrective
HERT,"SolNCPower10, LLC",75554,HERT25M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021677,1/1/2025,3/31/2026,OM,10,General,HERT25M007.100.10,2025 load addition,HERTOM,OM408,OM - Solar OM: Major Corrective
HERT,"SolNCPower10, LLC",75554,HERT25P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022361,1/1/2025,3/31/2026,OM,10,General,HERT25P001.100.10,2025 load addition,HERTOM,OM601,OM - Panels OM: Preventative Mntce
HERT,"SolNCPower10, LLC",75554,HERT25P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022229,1/1/2025,3/31/2026,OM,10,General,HERT25P002.100.10,2025 load addition,HERTOM,OM603,OM - Panels OM: Minor Corrective
HERT,"SolNCPower10, LLC",75554,HERT25P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022162,1/1/2025,3/31/2026,OM,10,General,HERT25P003.100.10,2025 load addition,HERTOM,OM604,OM - Panels OM: Major Corrective
HERT,"SolNCPower10, LLC",75554,HERT25P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022295,1/1/2025,3/31/2026,OM,10,General,HERT25P004.100.10,2025 load addition,HERTOM,OM602,OM - Panels OM: Panel Cleaning
CAP1,Caprock Solar 1 LLC,75555,CAP125B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021150,1/1/2025,3/31/2026,OM,10,General,CAP125B001.100.10,2025 load addition,CAP1OM,OM502,OM - BoP: Elec BoP: Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021240,1/1/2025,3/31/2026,OM,10,General,CAP125B002.100.10,2025 load addition,CAP1OM,OM501,OM - BoP: Elec BoP: Preventative
CAP1,Caprock Solar 1 LLC,75555,CAP125B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021333,1/1/2025,3/31/2026,OM,10,General,CAP125B003.100.10,2025 load addition,CAP1OM,OM503,OM - BoP: Met Mast/Met Station BoP
CAP1,Caprock Solar 1 LLC,75555,CAP125B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021404,1/1/2025,3/31/2026,OM,10,General,CAP125B004.100.10,2025 load addition,CAP1OM,OM504,OM - BoP: Vegetation Management 
CAP1,Caprock Solar 1 LLC,75555,CAP125B005,BoP: Civil BoP,BoP: Civil BoP,100021059,1/1/2025,3/31/2026,OM,10,General,CAP125B005.100.10,2025 load addition,CAP1OM,OM505,OM - BoP: Civil BoP
CAP1,Caprock Solar 1 LLC,75555,CAP125G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021784,1/1/2025,3/31/2026,OM,10,General,CAP125G002.100.10,2025 load addition,CAP1OM,OM202,OM - Preventative Mntce: Site Non-Tech
CAP1,Caprock Solar 1 LLC,75555,CAP125G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021718,1/1/2025,3/31/2026,OM,10,General,CAP125G005.100.10,2025 load addition,CAP1OM,OM203,OM - Solar OM: Minor Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021858,1/1/2025,3/31/2026,OM,10,General,CAP125G006.100.10,2025 load addition,CAP1OM,OM201,OM - Preventative Mntce: Site 
CAP1,Caprock Solar 1 LLC,75555,CAP125G007,Ops Support: Site Specific,Ops Support: Site Specific,100022426,1/1/2025,3/31/2026,OM,10,General,CAP125G007.100.10,2025 load addition,CAP1OM,OM710,OM - Ops Support: Site Specific
CAP1,Caprock Solar 1 LLC,75555,CAP125G008,Issuance Fee,Issuance Fee,100022529,1/1/2025,3/31/2026,OM,10,General,CAP125G008.100.10,2025 load addition,CAP1OM,OM706,OM - Issuance Fee
CAP1,Caprock Solar 1 LLC,75555,CAP125G009,Community Benefit,Community Benefit,100022629,1/1/2025,3/31/2026,OM,10,General,CAP125G009.100.10,2025 load addition,CAP1OM,OM701,OM - Community Benefit
CAP1,Caprock Solar 1 LLC,75555,CAP125G010,NERC Compliance,NERC Compliance,100023163,1/1/2025,3/31/2026,OM,10,General,CAP125G010.100.10,2025 load addition,CAP1OM,OM709,OM - NERC Compliance
CAP1,Caprock Solar 1 LLC,75555,CAP125G011,Environmental Compliance,Environmental Compliance,100022717,1/1/2025,3/31/2026,OM,10,General,CAP125G011.100.10,2025 load addition,CAP1OM,OM702,OM - Environmental Compliance
CAP1,Caprock Solar 1 LLC,75555,CAP125G012,Facilities,Facilities,100022806,1/1/2025,3/31/2026,OM,10,General,CAP125G012.100.10,2025 load addition,CAP1OM,OM703,OM - Facilities
CAP1,Caprock Solar 1 LLC,75555,CAP125G013,IT,Information Technology,100022989,1/1/2025,3/31/2026,OM,10,General,CAP125G013.100.10,2025 load addition,CAP1OM,OM704,OM - Information Technology
CAP1,Caprock Solar 1 LLC,75555,CAP125G014,Light & Heat,Light & Heat,100023079,1/1/2025,3/31/2026,OM,10,General,CAP125G014.100.10,2025 load addition,CAP1OM,OM708,OM - Light & Heat
CAP1,Caprock Solar 1 LLC,75555,CAP125G015,Interconnection Fees,Interconnection Fees,100022902,1/1/2025,3/31/2026,OM,10,General,CAP125G015.100.10,2025 load addition,CAP1OM,OM705,OM - Interconnection Fees
CAP1,Caprock Solar 1 LLC,75555,CAP125G016,Waste Management,Waste Management,100023387,1/1/2025,3/31/2026,OM,10,General,CAP125G016.100.10,2025 load addition,CAP1OM,OM712,OM - Waste Management
CAP1,Caprock Solar 1 LLC,75555,CAP125G017,Site Security,Site Security,100023211,1/1/2025,3/31/2026,OM,10,General,CAP125G017.100.10,2025 load addition,CAP1OM,OM711,OM - Site Security
CAP1,Caprock Solar 1 LLC,75555,CAP125G018,IT: Telecoms,IT: Telecoms,100023298,1/1/2025,3/31/2026,OM,10,General,CAP125G018.100.10,2025 load addition,CAP1OM,OM707,OM - IT: Telecoms
CAP1,Caprock Solar 1 LLC,75555,CAP125I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022067,1/1/2025,3/31/2026,OM,10,General,CAP125I001.100.10,2025 load addition,CAP1OM,OM301,OM - Inverter OM: Preventative Mntce
CAP1,Caprock Solar 1 LLC,75555,CAP125I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022002,1/1/2025,3/31/2026,OM,10,General,CAP125I002.100.10,2025 load addition,CAP1OM,OM302,OM - Inverter OM: Minor Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021935,1/1/2025,3/31/2026,OM,10,General,CAP125I003.100.10,2025 load addition,CAP1OM,OM303,OM - Inverter OM: Major Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021651,1/1/2025,3/31/2026,OM,10,General,CAP125M007.100.10,2025 load addition,CAP1OM,OM408,OM - Solar OM: Major Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022336,1/1/2025,3/31/2026,OM,10,General,CAP125P001.100.10,2025 load addition,CAP1OM,OM601,OM - Panels OM: Preventative Mntce
CAP1,Caprock Solar 1 LLC,75555,CAP125P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022203,1/1/2025,3/31/2026,OM,10,General,CAP125P002.100.10,2025 load addition,CAP1OM,OM603,OM - Panels OM: Minor Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022136,1/1/2025,3/31/2026,OM,10,General,CAP125P003.100.10,2025 load addition,CAP1OM,OM604,OM - Panels OM: Major Corrective
CAP1,Caprock Solar 1 LLC,75555,CAP125P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022270,1/1/2025,3/31/2026,OM,10,General,CAP125P004.100.10,2025 load addition,CAP1OM,OM602,OM - Panels OM: Panel Cleaning
BOAT,"Longboat Solar, LLC",75557,BOAT25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021148,1/1/2025,3/31/2026,OM,10,General,BOAT25B001.100.10,2025 load addition,BOATOM,OM502,OM - BoP: Elec BoP: Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021239,1/1/2025,3/31/2026,OM,10,General,BOAT25B002.100.10,2025 load addition,BOATOM,OM501,OM - BoP: Elec BoP: Preventative
BOAT,"Longboat Solar, LLC",75557,BOAT25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021331,1/1/2025,3/31/2026,OM,10,General,BOAT25B003.100.10,2025 load addition,BOATOM,OM503,OM - BoP: Met Mast/Met Station BoP
BOAT,"Longboat Solar, LLC",75557,BOAT25B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021403,1/1/2025,3/31/2026,OM,10,General,BOAT25B004.100.10,2025 load addition,BOATOM,OM504,OM - BoP: Vegetation Management 
BOAT,"Longboat Solar, LLC",75557,BOAT25B005,BoP: Civil BoP,BoP: Civil BoP,100021057,1/1/2025,3/31/2026,OM,10,General,BOAT25B005.100.10,2025 load addition,BOATOM,OM505,OM - BoP: Civil BoP
BOAT,"Longboat Solar, LLC",75557,BOAT25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021782,1/1/2025,3/31/2026,OM,10,General,BOAT25G002.100.10,2025 load addition,BOATOM,OM202,OM - Preventative Mntce: Site Non-Tech
BOAT,"Longboat Solar, LLC",75557,BOAT25G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021716,1/1/2025,3/31/2026,OM,10,General,BOAT25G005.100.10,2025 load addition,BOATOM,OM203,OM - Solar OM: Minor Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021856,1/1/2025,3/31/2026,OM,10,General,BOAT25G006.100.10,2025 load addition,BOATOM,OM201,OM - Preventative Mntce: Site 
BOAT,"Longboat Solar, LLC",75557,BOAT25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022425,1/1/2025,3/31/2026,OM,10,General,BOAT25G007.100.10,2025 load addition,BOATOM,OM710,OM - Ops Support: Site Specific
BOAT,"Longboat Solar, LLC",75557,BOAT25G008,Issuance Fee,Issuance Fee,100022527,1/1/2025,3/31/2026,OM,10,General,BOAT25G008.100.10,2025 load addition,BOATOM,OM706,OM - Issuance Fee
BOAT,"Longboat Solar, LLC",75557,BOAT25G009,Community Benefit,Community Benefit,100022627,1/1/2025,3/31/2026,OM,10,General,BOAT25G009.100.10,2025 load addition,BOATOM,OM701,OM - Community Benefit
BOAT,"Longboat Solar, LLC",75557,BOAT25G011,Environmental Compliance,Environmental Compliance,100022715,1/1/2025,3/31/2026,OM,10,General,BOAT25G011.100.10,2025 load addition,BOATOM,OM702,OM - Environmental Compliance
BOAT,"Longboat Solar, LLC",75557,BOAT25G012,Facilities,Facilities,100022804,1/1/2025,3/31/2026,OM,10,General,BOAT25G012.100.10,2025 load addition,BOATOM,OM703,OM - Facilities
BOAT,"Longboat Solar, LLC",75557,BOAT25G013,IT,Information Technology,100022988,1/1/2025,3/31/2026,OM,10,General,BOAT25G013.100.10,2025 load addition,BOATOM,OM704,OM - Information Technology
BOAT,"Longboat Solar, LLC",75557,BOAT25G014,Light & Heat,Light & Heat,100023077,1/1/2025,3/31/2026,OM,10,General,BOAT25G014.100.10,2025 load addition,BOATOM,OM708,OM - Light & Heat
BOAT,"Longboat Solar, LLC",75557,BOAT25G015,Interconnection Fees,Interconnection Fees,100022900,1/1/2025,3/31/2026,OM,10,General,BOAT25G015.100.10,2025 load addition,BOATOM,OM705,OM - Interconnection Fees
BOAT,"Longboat Solar, LLC",75557,BOAT25G016,Waste Management,Waste Management,100023385,1/1/2025,3/31/2026,OM,10,General,BOAT25G016.100.10,2025 load addition,BOATOM,OM712,OM - Waste Management
BOAT,"Longboat Solar, LLC",75557,BOAT25G017,Site Security,Site Security,100023209,1/1/2025,3/31/2026,OM,10,General,BOAT25G017.100.10,2025 load addition,BOATOM,OM711,OM - Site Security
BOAT,"Longboat Solar, LLC",75557,BOAT25G018,IT: Telecoms,IT: Telecoms,100023297,1/1/2025,3/31/2026,OM,10,General,BOAT25G018.100.10,2025 load addition,BOATOM,OM707,OM - IT: Telecoms
BOAT,"Longboat Solar, LLC",75557,BOAT25I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022066,1/1/2025,3/31/2026,OM,10,General,BOAT25I001.100.10,2025 load addition,BOATOM,OM301,OM - Inverter OM: Preventative Mntce
BOAT,"Longboat Solar, LLC",75557,BOAT25I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022000,1/1/2025,3/31/2026,OM,10,General,BOAT25I002.100.10,2025 load addition,BOATOM,OM302,OM - Inverter OM: Minor Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021933,1/1/2025,3/31/2026,OM,10,General,BOAT25I003.100.10,2025 load addition,BOATOM,OM303,OM - Inverter OM: Major Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021649,1/1/2025,3/31/2026,OM,10,General,BOAT25M007.100.10,2025 load addition,BOATOM,OM408,OM - Solar OM: Major Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022335,1/1/2025,3/31/2026,OM,10,General,BOAT25P001.100.10,2025 load addition,BOATOM,OM601,OM - Panels OM: Preventative Mntce
BOAT,"Longboat Solar, LLC",75557,BOAT25P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022201,1/1/2025,3/31/2026,OM,10,General,BOAT25P002.100.10,2025 load addition,BOATOM,OM603,OM - Panels OM: Minor Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022134,1/1/2025,3/31/2026,OM,10,General,BOAT25P003.100.10,2025 load addition,BOATOM,OM604,OM - Panels OM: Major Corrective
BOAT,"Longboat Solar, LLC",75557,BOAT25P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022268,1/1/2025,3/31/2026,OM,10,General,BOAT25P004.100.10,2025 load addition,BOATOM,OM602,OM - Panels OM: Panel Cleaning
GARY,Garysburg Solar LLC,75558,GARY25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021174,1/1/2025,3/31/2026,OM,10,General,GARY25B001.100.10,2025 load addition,GARYOM,OM502,OM - BoP: Elec BoP: Corrective
GARY,Garysburg Solar LLC,75558,GARY25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021263,1/1/2025,3/31/2026,OM,10,General,GARY25B002.100.10,2025 load addition,GARYOM,OM501,OM - BoP: Elec BoP: Preventative
GARY,Garysburg Solar LLC,75558,GARY25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021356,1/1/2025,3/31/2026,OM,10,General,GARY25B003.100.10,2025 load addition,GARYOM,OM503,OM - BoP: Met Mast/Met Station BoP
GARY,Garysburg Solar LLC,75558,GARY25B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021428,1/1/2025,3/31/2026,OM,10,General,GARY25B004.100.10,2025 load addition,GARYOM,OM504,OM - BoP: Vegetation Management 
GARY,Garysburg Solar LLC,75558,GARY25B005,BoP: Civil BoP,BoP: Civil BoP,100021083,1/1/2025,3/31/2026,OM,10,General,GARY25B005.100.10,2025 load addition,GARYOM,OM505,OM - BoP: Civil BoP
GARY,Garysburg Solar LLC,75558,GARY25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021807,1/1/2025,3/31/2026,OM,10,General,GARY25G002.100.10,2025 load addition,GARYOM,OM202,OM - Preventative Mntce: Site Non-Tech
GARY,Garysburg Solar LLC,75558,GARY25G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021742,1/1/2025,3/31/2026,OM,10,General,GARY25G005.100.10,2025 load addition,GARYOM,OM203,OM - Solar OM: Minor Corrective
GARY,Garysburg Solar LLC,75558,GARY25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021882,1/1/2025,3/31/2026,OM,10,General,GARY25G006.100.10,2025 load addition,GARYOM,OM201,OM - Preventative Mntce: Site 
GARY,Garysburg Solar LLC,75558,GARY25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022449,1/1/2025,3/31/2026,OM,10,General,GARY25G007.100.10,2025 load addition,GARYOM,OM710,OM - Ops Support: Site Specific
GARY,Garysburg Solar LLC,75558,GARY25G008,Issuance Fee,Issuance Fee,100022553,1/1/2025,3/31/2026,OM,10,General,GARY25G008.100.10,2025 load addition,GARYOM,OM706,OM - Issuance Fee
GARY,Garysburg Solar LLC,75558,GARY25G009,Community Benefit,Community Benefit,100022653,1/1/2025,3/31/2026,OM,10,General,GARY25G009.100.10,2025 load addition,GARYOM,OM701,OM - Community Benefit
GARY,Garysburg Solar LLC,75558,GARY25G011,Environmental Compliance,Environmental Compliance,100022741,1/1/2025,3/31/2026,OM,10,General,GARY25G011.100.10,2025 load addition,GARYOM,OM702,OM - Environmental Compliance
GARY,Garysburg Solar LLC,75558,GARY25G012,Facilities,Facilities,100022830,1/1/2025,3/31/2026,OM,10,General,GARY25G012.100.10,2025 load addition,GARYOM,OM703,OM - Facilities
GARY,Garysburg Solar LLC,75558,GARY25G013,IT,Information Technology,100023012,1/1/2025,3/31/2026,OM,10,General,GARY25G013.100.10,2025 load addition,GARYOM,OM704,OM - Information Technology
GARY,Garysburg Solar LLC,75558,GARY25G014,Light & Heat,Light & Heat,100023103,1/1/2025,3/31/2026,OM,10,General,GARY25G014.100.10,2025 load addition,GARYOM,OM708,OM - Light & Heat
GARY,Garysburg Solar LLC,75558,GARY25G015,Interconnection Fees,Interconnection Fees,100022926,1/1/2025,3/31/2026,OM,10,General,GARY25G015.100.10,2025 load addition,GARYOM,OM705,OM - Interconnection Fees
GARY,Garysburg Solar LLC,75558,GARY25G016,Waste Management,Waste Management,100023411,1/1/2025,3/31/2026,OM,10,General,GARY25G016.100.10,2025 load addition,GARYOM,OM712,OM - Waste Management
